geneset	description	link	C	O	E	R	PValue	FDR	overlapGene	OverlapGene_UserID
GO:0006283	transcription-coupled nucleotide-excision repair	http://amigo.geneontology.org/amigo/term/GO:0006283	72	6	0.981329350261389	6.11415525114155	0.00044211491514079	0.0333620697469515	1642;2073;3978;5111;5430;5436	DDB1;ERCC5;LIG1;PCNA;POLR2A;POLR2G
GO:0016577	histone demethylation	http://amigo.geneontology.org/amigo/term/GO:0016577	27	4	0.367998506348021	10.8696093353628	0.000460640752405372	0.034455120138251	8242;10765;22992;23210	KDM5B;KDM2A;JMJD6;KDM5C
GO:0006893	Golgi to plasma membrane transport	http://amigo.geneontology.org/amigo/term/GO:0006893	48	5	0.654219566840926	7.64269406392694	0.000477566573237054	0.0354105232173249	1785;6711;9648;10399;23499	RACK1;DNM2;MACF1;SPTBN1;GCC2
GO:0044772	mitotic cell cycle phase transition	http://amigo.geneontology.org/amigo/term/GO:0044772	453	16	6.17419716206124	2.59143004021894	0.000496566733872106	0.0365019356873056	678;701;1639;1642;1785;4173;5111;5426;5591;6241;7157;9793;11113;23019;55125;113130	CIT;CDCA5;DCTN1;DDB1;DNM2;CNOT1;MCM4;PCNA;POLE;CEP192;PRKDC;RRM2;ZFP36L2;BUB1B;TP53;CKAP5
GO:0032206	positive regulation of telomere maintenance	http://amigo.geneontology.org/amigo/term/GO:0032206	49	5	0.667849141150112	7.48672071568353	0.000526003327537827	0.0380104268975852	545;908;1499;5594;79991	CTNNB1;ATR;MAPK1;STN1;CCT6A
GO:1904356	regulation of telomere maintenance via telomere lengthening	http://amigo.geneontology.org/amigo/term/GO:1904356	49	5	0.667849141150112	7.48672071568353	0.000526003327537827	0.0380104268975852	545;908;1499;5594;79991	CTNNB1;ATR;MAPK1;STN1;CCT6A
GO:0006406	mRNA export from nucleus	http://amigo.geneontology.org/amigo/term/GO:0006406	104	7	1.41747572815534	4.93835616438356	0.000550974293766382	0.0391513150245495	8021;9688;23049;23165;23225;29894;81929	SMG1;NUP205;NUP210;CPSF1;NUP214;SEH1L;NUP93
GO:0071427	mRNA-containing ribonucleoprotein complex export from nucleus	http://amigo.geneontology.org/amigo/term/GO:0071427	104	7	1.41747572815534	4.93835616438356	0.000550974293766382	0.0391513150245495	8021;9688;23049;23165;23225;29894;81929	SMG1;NUP205;NUP210;CPSF1;NUP214;SEH1L;NUP93
GO:0006482	protein demethylation	http://amigo.geneontology.org/amigo/term/GO:0006482	29	4	0.395257654966393	10.1199811053377	0.000610250241216415	0.0426524902201014	8242;10765;22992;23210	KDM5B;KDM2A;JMJD6;KDM5C
GO:0008214	protein dealkylation	http://amigo.geneontology.org/amigo/term/GO:0008214	29	4	0.395257654966393	10.1199811053377	0.000610250241216415	0.0426524902201014	8242;10765;22992;23210	KDM5B;KDM2A;JMJD6;KDM5C
GO:0010256	endomembrane system organization	http://amigo.geneontology.org/amigo/term/GO:0010256	558	18	7.60530246452577	2.36676977463544	0.000652213588127504	0.0452148395606766	1639;1785;2316;5594;6711;7852;8021;9382;9648;9688;10399;11113;23165;23224;23225;23499;55667;81929	RACK1;CIT;DCTN1;DNM2;FLNA;NUP205;SYNE2;NUP210;MACF1;DENND4C;MAPK1;SPTBN1;CXCR4;NUP214;SEH1L;COG1;GCC2;NUP93
GO:0000819	sister chromatid segregation	http://amigo.geneontology.org/amigo/term/GO:0000819	212	10	2.88946975354742	3.46084259498578	0.000671913280232972	0.0462048753269883	701;1499;3835;5905;7153;7514;9793;10051;81929;113130	SMC4;CDCA5;CTNNB1;KIF22;RANGAP1;BUB1B;TOP2A;XPO1;SEH1L;CKAP5
GO:0006886	intracellular protein transport	http://amigo.geneontology.org/amigo/term/GO:0006886	1017	27	13.8612770724421	1.94787246939023	0.000681788799187788	0.0465089047253941	1176;1499;2316;3838;4796;5190;5594;5905;6129;6175;6201;6642;6711;7157;7514;8021;8314;9141;9344;9648;9688;10075;10768;23165;26953;54106;115704	HUWE1;AHCYL1;EVI5L;AP3S1;CTNNB1;FLNA;NUP205;RANBP6;KPNA2;TONSL;PEX6;TLR9;MAPK1;RANGAP1;RPL7;RPLP0;RPS7;SNX1;SPTBN1;TP53;XPO1;NUP214;BAP1;PDCD5;TAOK2;GCC2;NUP93
GO:0034605	cellular response to heat	http://amigo.geneontology.org/amigo/term/GO:0034605	108	7	1.47199402539208	4.75545408422121	0.000690836503884351	0.0467520862589037	545;5594;8021;9688;23165;23225;81929	NUP205;NUP210;ATR;MAPK1;NUP214;SEH1L;NUP93
GO:0032479	regulation of type I interferon production	http://amigo.geneontology.org/amigo/term/GO:0032479	109	7	1.48562359970127	4.71182606509991	0.000729852029528022	0.0490035295731137	1499;1660;4791;5591;7318;54106;64135	CTNNB1;DHX9;NFKB2;TLR9;PRKDC;IFIH1;UBA7
GO:0044257	cellular protein catabolic process	http://amigo.geneontology.org/amigo/term/GO:0044257	662	20	9.02277819268111	2.21661217564044	0.000747872986520237	0.0498211949692036	701;1499;1642;2185;5707;6880;7157;7318;7398;8237;8314;9736;10075;10399;23304;23352;25831;26133;54850;130507	HUWE1;RACK1;UBR3;CTNNB1;DDB1;PTK2B;UBR2;UBR4;HECTD1;TRPC4AP;FBXL12;PSMD1;TAF9;BUB1B;TP53;UBA7;USP1;USP11;BAP1;USP34
